Detailed Statistics Departures  
Origin Airport: Atlanta, GA: Hartsfield-Jackson Atlanta International (ATL)
Airline: Alaska Airlines Inc. (AS)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2015, 2016, 2017, 2018 and 2019

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","09/26/2018","0745","N471AS","SEA","15:25","15:24","319","401","-1","17:14","110","0","0","81","0","0"
"AS","09/26/2019","0085","N492AS","SEA","06:30","06:22","325","349","-8","06:41","19","0","0","16","0","0"
"AS","09/26/2019","0745","N267AK","SEA","15:05","14:58","330","371","-7","15:20","22","0","0","34","0","0"
"AS","09/27/2015","0745","N588AS","SEA","18:40","18:36","325","309","-4","18:48","12","0","0","0","0","0"
"AS","09/27/2015","0749","N527AS","SEA","07:00","06:55","325","302","-5","07:09","14","0","0","0","0","0"
"AS","09/27/2016","0749","N471AS","SEA","07:00","06:47","324","330","-13","07:02","15","0","0","0","0","0"
"AS","09/27/2016","0777","N448AS","SEA","18:40","18:33","320","332","-7","19:11","38","0","0","0","0","0"
"AS","09/27/2017","0745","N265AK","SEA","16:13","16:10","327","303","-3","16:24","14","0","0","0","0","0"
"AS","09/27/2018","0085","N224AK","SEA","06:20","06:15","319","349","-5","06:33","18","0","0","25","0","0"
"AS","09/27/2018","0745","N284AK","SEA","15:25","15:16","319","370","-9","16:04","48","0","0","42","0","0"
"AS","09/27/2019","0085","N253AK","SEA","06:30","06:22","325","337","-8","06:40","18","0","0","0","0","0"
"AS","09/27/2019","0745","N483AS","SEA","15:05","15:00","330","327","-5","15:22","22","0","0","0","0","0"
"AS","09/28/2015","0745","N477AS","SEA","18:40","18:36","325","309","-4","18:47","11","0","0","0","0","0"
"AS","09/28/2015","0749","N527AS","SEA","07:00","07:00","325","301","0","07:14","14","0","0","0","0","0"
"AS","09/28/2016","0777","N402AS","SEA","18:40","18:45","320","309","5","18:58","13","0","0","0","0","0"
"AS","09/28/2017","0085","N435AS","SEA","06:45","06:39","327","313","-6","06:50","11","0","0","0","0","0"
"AS","09/28/2017","0745","N468AS","SEA","16:13","16:18","327","302","5","16:36","18","0","0","0","0","0"
"AS","09/28/2018","0085","N247AK","SEA","06:20","06:13","319","329","-7","06:28","15","0","0","0","0","0"
"AS","09/28/2018","0745","N407AS","SEA","15:25","15:19","319","334","-6","15:39","20","0","0","0","0","0"
"AS","09/28/2019","0085","N238AK","SEA","06:30","06:22","325","318","-8","06:38","16","0","0","0","0","0"
"AS","09/28/2019","0745","N433AS","SEA","15:05","14:56","330","317","-9","15:09","13","0","0","0","0","0"
"AS","09/29/2015","0745","N568AS","SEA","18:40","18:33","325","302","-7","18:43","10","0","0","0","0","0"
"AS","09/29/2015","0749","N527AS","SEA","07:00","06:56","325","330","-4","07:15","19","0","0","0","0","0"
"AS","09/29/2016","0749","N260AK","SEA","07:00","06:57","324","306","-3","07:08","11","0","0","0","0","0"
"AS","09/29/2016","0777","N461AS","SEA","18:40","19:06","320","316","26","19:30","24","22","0","0","0","0"
"AS","09/29/2017","0085","N237AK","SEA","06:45","06:31","327","316","-14","06:59","28","0","0","0","0","0"
"AS","09/29/2017","0745","N266AK","SEA","16:13","16:08","327","302","-5","16:22","14","0","0","0","0","0"
"AS","09/29/2018","0085","N448AS","SEA","06:20","06:12","319","335","-8","06:27","15","0","0","0","0","0"
"AS","09/29/2018","0745","N467AS","SEA","15:25","15:17","319","328","-8","15:30","13","0","0","0","0","0"
"AS","09/29/2019","0085","N281AK","SEA","06:30","06:42","335","312","12","06:58","16","0","0","0","0","0"
"AS","09/29/2019","0745","N274AK","SEA","15:05","14:59","340","327","-6","15:18","19","0","0","0","0","0"
"AS","09/30/2015","0745","N467AS","SEA","18:40","18:41","325","325","1","18:56","15","0","0","0","0","0"
"AS","09/30/2015","0749","N560AS","SEA","07:00","07:05","325","332","5","07:20","15","0","0","0","0","0"
"AS","09/30/2016","0749","N251AK","SEA","07:00","06:53","324","326","-7","07:12","19","0","0","0","0","0"
"AS","09/30/2016","0777","N492AS","SEA","18:40","18:34","320","303","-6","18:51","17","0","0","0","0","0"
"AS","09/30/2017","0085","N263AK","SEA","06:45","06:39","327","316","-6","06:48","9","0","0","0","0","0"
"AS","09/30/2017","0745","N486AS","SEA","16:13","16:08","327","312","-5","16:22","14","0","0","0","0","0"
"AS","09/30/2018","0745","N435AS","SEA","15:25","15:23","319","333","-2","15:51","28","0","0","0","0","0"
"AS","09/30/2019","0085","N281AK","SEA","06:30","06:46","335","324","16","07:06","20","0","0","0","0","0"
"AS","09/30/2019","0745","N277AK","SEA","15:05","15:00","340","352","-5","15:17","17","0","0","0","0","0"
"AS","10/01/2015","0745","N559AS","SEA","18:40","18:41","325","314","1","18:53","12","0","0","0","0","0"
"AS","10/01/2015","0749","N586AS","SEA","07:00","06:54","325","325","-6","07:13","19","0","0","0","0","0"
"AS","10/01/2016","0749","N565AS","SEA","07:00","06:55","324","315","-5","07:10","15","0","0","0","0","0"
"AS","10/01/2016","0777","N435AS","SEA","18:40","18:40","320","307","0","18:50","10","0","0","0","0","0"
"AS","10/01/2017","0085","N518AS","SEA","06:45","06:31","327","327","-14","06:48","17","0","0","0","0","0"
"AS","10/01/2017","0745","N462AS","SEA","16:13","16:10","327","302","-3","16:21","11","0","0","0","0","0"
"AS","10/01/2018","0085","N265AK","SEA","06:20","06:23","334","318","3","06:32","9","0","0","0","0","0"
"AS","10/01/2018","0745","N268AK","SEA","15:20","15:21","333","367","1","15:53","32","0","0","35","0","0"
"AS","10/01/2019","0085","N494AS","SEA","06:30","06:41","335","346","11","07:06","25","0","0","11","0","11"
"AS","10/01/2019","0745","N469AS","SEA","15:05","14:55","340","309","-10","15:13","18","0","0","0","0","0"
"AS","10/02/2015","0745","N530AS","SEA","18:40","18:41","325","313","1","18:51","10","0","0","0","0","0"
"AS","10/02/2015","0749","N581AS","SEA","07:00","07:07","325","322","7","07:19","12","0","0","0","0","0"
"AS","10/02/2016","0777","N402AS","SEA","18:40","18:35","320","322","-5","18:53","18","0","0","0","0","0"
"AS","10/02/2017","0085","N520AS","SEA","06:45","06:37","331","312","-8","06:51","14","0","0","0","0","0"
"AS","10/02/2017","0745","N467AS","SEA","16:10","17:18","325","286","68","17:34","16","0","0","0","0","29"
"AS","10/02/2018","0085","N423AS","SEA","06:20","06:15","334","331","-5","06:32","17","0","0","0","0","0"
"AS","10/02/2018","0745","N494AS","SEA","15:20","15:21","333","345","1","15:42","21","0","0","0","0","0"
"AS","10/02/2019","0745","N278AK","SEA","15:05","14:57","340","304","-8","15:14","17","0","0","0","0","0"
"AS","10/03/2015","0745","N594AS","SEA","18:40","18:50","325","299","10","19:03","13","0","0","0","0","0"
"AS","10/03/2015","0749","N538AS","SEA","07:00","07:08","325","301","8","07:21","13","0","0","0","0","0"
"AS","10/03/2016","0749","N461AS","SEA","07:00","06:55","320","304","-5","07:17","22","0","0","0","0","0"
"AS","10/03/2016","0777","N548AS","SEA","18:40","18:31","325","315","-9","18:47","16","0","0","0","0","0"
"AS","10/03/2017","0745","N273AK","SEA","16:10","16:09","325","314","-1","16:22","13","0","0","0","0","0"
"AS","10/03/2018","0745","N267AK","SEA","15:20","15:13","333","336","-7","15:39","26","0","0","0","0","0"
"AS","10/03/2019","0085","N281AK","SEA","06:30","06:27","335","319","-3","06:44","17","0","0","0","0","0"
"AS","10/03/2019","0745","N403AS","SEA","15:05","14:59","340","338","-6","15:18","19","0","0","0","0","0"
"AS","10/04/2015","0745","N557AS","SEA","18:40","18:37","325","306","-3","18:48","11","0","0","0","0","0"
"AS","10/04/2015","0749","N585AS","SEA","07:00","06:55","325","296","-5","07:11","16","0","0","0","0","0"
"AS","10/04/2016","0749","N483AS","SEA","07:00","07:06","320","295","6","07:19","13","0","0","0","0","0"
"AS","10/04/2016","0777","N487AS","SEA","18:40","18:37","325","338","-3","18:53","16","0","0","0","0","0"
"AS","10/04/2017","0745","N274AK","SEA","16:10","16:13","325","319","3","16:27","14","0","0","0","0","0"
"AS","10/04/2018","0085","N478AS","SEA","06:20","06:41","334","311","21","06:55","14","0","0","0","0","0"
"AS","10/04/2018","0745","N263AK","SEA","15:20","15:13","333","322","-7","15:43","30","0","0","0","0","0"
"AS","10/04/2019","0085","N493AS","SEA","06:30","06:24","335","309","-6","06:41","17","0","0","0","0","0"
"AS","10/04/2019","0745","N487AS","SEA","15:05","14:57","340","327","-8","15:29","32","0","0","0","0","0"
"AS","10/05/2015","0745","N593AS","SEA","18:40","18:28","325","312","-12","18:46","18","0","0","0","0","0"
"AS","10/05/2015","0749","N517AS","SEA","07:00","06:53","325","309","-7","07:05","12","0","0","0","0","0"
"AS","10/05/2016","0777","N264AK","SEA","18:40","18:37","325","310","-3","18:51","14","0","0","0","0","0"
"AS","10/05/2017","0085","N272AK","SEA","06:45","06:36","331","319","-9","06:50","14","0","0","0","0","0"
"AS","10/05/2017","0745","N469AS","SEA","16:13","16:06","325","313","-7","16:20","14","0","0","0","0","0"
"AS","10/05/2018","0085","N479AS","SEA","06:20","06:18","334","338","-2","06:39","21","0","0","0","0","0"
"AS","10/05/2018","0745","N459AS","SEA","15:20","15:12","333","319","-8","15:30","18","0","0","0","0","0"
"AS","10/05/2019","0085","N440AS","SEA","06:30","06:31","335","356","1","06:47","16","0","0","22","0","0"
"AS","10/05/2019","0745","N266AK","SEA","15:05","15:47","340","345","42","16:01","14","42","0","5","0","0"
"AS","10/06/2015","0745","N551AS","SEA","18:40","18:33","325","312","-7","18:45","12","0","0","0","0","0"
"AS","10/06/2015","0749","N546AS","SEA","07:00","06:57","325","311","-3","07:09","12","0","0","0","0","0"
"AS","10/06/2016","0749","N461AS","SEA","07:00","06:54","320","317","-6","07:04","10","0","0","0","0","0"
"AS","10/06/2016","0777","N494AS","SEA","18:40","18:32","325","320","-8","18:50","18","0","0","0","0","0"
"AS","10/06/2017","0085","N431AS","SEA","06:45","06:40","331","343","-5","07:03","23","0","0","0","0","0"
"AS","10/06/2017","0745","N440AS","SEA","16:13","16:18","325","312","5","16:32","14","0","0","0","0","0"
"AS","10/06/2018","0085","N273AK","SEA","06:20","06:22","334","310","2","06:34","12","0","0","0","0","0"
"AS","10/06/2018","0745","N251AK","SEA","15:20","15:35","333","310","15","15:53","18","0","0","0","0","0"
"AS","10/06/2019","0085","N491AS","SEA","06:30","06:22","335","339","-8","06:36","14","0","0","0","0","0"
"AS","10/06/2019","0745","N293AK","SEA","15:05","15:01","340","350","-4","15:23","22","0","0","0","0","0"
"AS","10/07/2015","0745","N423AS","SEA","18:40","18:34","325","315","-6","18:44","10","0","0","0","0","0"
"AS","10/07/2015","0749","N562AS","SEA","07:00","06:53","325","328","-7","07:06","13","0","0","0","0","0"
"AS","10/07/2016","0749","N534AS","SEA","07:00","06:56","320","339","-4","07:12","16","0","0","15","0","0"
"AS","10/07/2016","0777","N569AS","SEA","18:40","18:36","325","329","-4","18:45","9","0","0","0","0","0"
"AS","10/07/2017","0085","N464AS","SEA","06:45","06:34","331","325","-11","06:47","13","0","0","0","0","0"
"AS","10/07/2017","0745","N275AK","SEA","16:13","16:10","325","339","-3","16:26","16","0","0","0","0","0"
"AS","10/07/2018","0745","N280AK","SEA","15:20","15:25","333","313","5","15:44","19","0","0","0","0","0"
"AS","10/07/2019","0085","N472AS","SEA","06:30","06:23","335","330","-7","06:42","19","0","0","0","0","0"
"AS","10/07/2019","0745","N290AK","SEA","15:05","14:57","340","354","-8","15:20","23","0","0","0","0","0"
"AS","10/08/2015","0745","N590AS","SEA","18:40","18:45","325","324","5","18:57","12","0","0","0","0","0"
"AS","10/08/2015","0749","N560AS","SEA","07:00","06:56","325","345","-4","07:21","25","0","0","16","0","0"
"AS","10/08/2016","0749","N495AS","SEA","07:00","06:54","320","324","-6","07:18","24","0","0","0","0","0"
"AS","10/08/2016","0777","N440AS","SEA","18:40","18:31","325","319","-9","18:42","11","0","0","0","0","0"
"AS","10/08/2017","0085","N565AS","SEA","06:45","06:39","331","324","-6","06:58","19","0","0","0","0","0"
"AS","10/08/2017","0745","N464AS","SEA","16:13","16:11","325","304","-2","16:25","14","0","0","0","0","0"
"AS","10/08/2018","0085","N481AS","SEA","06:20","06:45","334","298","25","06:59","14","0","0","0","0","0"
"AS","10/08/2018","0745","N434AS","SEA","15:20","15:31","333","317","11","15:52","21","0","0","0","0","0"
"AS","10/08/2019","0085","N237AK","SEA","06:30","06:55","335","328","25","07:11","16","18","0","0","0","0"
"AS","10/08/2019","0745","N483AS","SEA","15:05","14:59","340","340","-6","15:18","19","0","0","0","0","0"
"AS","10/09/2015","0745","N528AS","SEA","18:40","19:01","325","307","21","19:12","11","0","0","0","0","0"
"AS","10/09/2015","0749","N519AS","SEA","07:00","06:59","325","319","-1","07:12","13","0","0","0","0","0"
"AS","10/09/2016","0777","N471AS","SEA","18:40","18:38","325","319","-2","18:55","17","0","0","0","0","0"
"AS","10/09/2017","0085","N440AS","SEA","06:45","06:49","331","308","4","07:04","15","0","0","0","0","0"
"AS","10/09/2017","0745","N472AS","SEA","16:13","16:08","325","289","-5","16:22","14","0","0","0","0","0"
"AS","10/09/2018","0085","N479AS","SEA","06:20","06:38","334","324","18","06:55","17","0","0","0","0","0"
"AS","10/09/2018","0745","N478AS","SEA","15:20","15:30","333","309","10","15:49","19","0","0","0","0","0"
"AS","10/09/2019","0745","N409AS","SEA","15:05","15:13","340","319","8","15:38","25","0","0","0","0","0"
"AS","10/10/2015","0745","N588AS","SEA","18:40","19:04","325","316","24","19:30","26","0","0","0","0","15"
"AS","10/10/2015","0749","N517AS","SEA","07:00","07:15","325","298","15","07:32","17","0","0","0","0","0"
"AS","10/10/2016","0749","N585AS","SEA","07:00","06:59","320","325","-1","07:10","11","0","0","0","0","0"
"AS","10/10/2016","0777","N459AS","SEA","18:40","18:38","325","321","-2","18:55","17","0","0","0","0","0"
"AS","10/10/2017","0745","N408AS","SEA","16:13","16:07","325","308","-6","16:20","13","0","0","0","0","0"
"AS","10/10/2018","0745","N442AS","SEA","15:20","15:11","333","313","-9","15:37","26","0","0","0","0","0"
"AS","10/10/2019","0085","N268AK","SEA","06:30","06:26","335","0","-4","06:39","13","0","0","0","0","0"
"AS","10/10/2019","0745","N459AS","SEA","15:05","15:00","340","310","-5","15:14","14","0","0","0","0","0"
"AS","10/11/2015","0745","N471AS","SEA","18:40","18:43","325","327","3","19:04","21","0","0","0","0","0"
"AS","10/11/2015","0749","N586AS","SEA","07:00","06:54","325","313","-6","07:14","20","0","0","0","0","0"
"AS","10/11/2016","0749","N431AS","SEA","07:00","06:53","320","315","-7","07:09","16","0","0","0","0","0"
"AS","10/11/2016","0777","N474AS","SEA","18:40","18:40","325","319","0","18:56","16","0","0","0","0","0"
"AS","10/11/2017","0745","N260AK","SEA","16:13","16:13","325","314","0","16:25","12","0","0","0","0","0"
"AS","10/11/2018","0085","N282AK","SEA","06:20","06:13","334","333","-7","06:26","13","0","0","0","0","0"
"AS","10/11/2018","0745","N469AS","SEA","15:20","15:04","333","331","-16","15:33","29","0","0","0","0","0"
"AS","10/11/2019","0085","N293AK","SEA","06:30","07:35","335","330","65","07:58","23","0","0","0","0","60"
"AS","10/11/2019","0745","N413AS","SEA","15:05","15:01","340","304","-4","15:15","14","0","0","0","0","0"
"AS","10/12/2015","0745","N408AS","SEA","18:40","18:31","325","332","-9","18:47","16","0","0","0","0","0"
"AS","10/12/2015","0749","N516AS","SEA","07:00","07:10","325","330","10","07:33","23","10","0","5","0","0"
"AS","10/12/2016","0777","N492AS","SEA","18:40","18:48","325","334","8","19:00","12","0","0","17","0","0"
"AS","10/12/2017","0085","N472AS","SEA","06:45","06:42","331","323","-3","06:59","17","0","0","0","0","0"
"AS","10/12/2017","0745","N251AK","SEA","16:13","16:05","325","345","-8","16:34","29","0","0","0","0","0"
"AS","10/12/2018","0085","N283AK","SEA","06:20","06:11","334","337","-9","06:33","22","0","0","0","0","0"
"AS","10/12/2018","0745","N471AS","SEA","15:20","15:20","333","332","0","15:41","21","0","0","0","0","0"
"AS","10/12/2019","0085","N238AK","SEA","06:30","06:23","335","315","-7","06:36","13","0","0","0","0","0"
"AS","10/12/2019","0745","N487AS","SEA","15:05","15:03","340","329","-2","15:21","18","0","0","0","0","0"
"AS","10/13/2015","0745","N556AS","SEA","18:40","18:39","325","343","-1","19:01","22","0","0","17","0","0"
"AS","10/13/2015","0749","N517AS","SEA","07:00","06:54","325","339","-6","07:08","14","0","0","0","0","0"
"AS","10/13/2016","0749","N251AK","SEA","07:00","06:56","320","320","-4","07:07","11","0","0","0","0","0"
"AS","10/13/2016","0777","N434AS","SEA","18:40","18:34","325","312","-6","18:49","15","0","0","0","0","0"
"AS","10/13/2017","0085","N457AS","SEA","06:45","06:38","331","332","-7","06:54","16","0","0","0","0","0"
"AS","10/13/2017","0745","N275AK","SEA","16:13","16:25","325","313","12","16:38","13","0","0","0","0","0"
"AS","10/13/2018","0085","N224AK","SEA","06:20","06:14","334","330","-6","06:27","13","0","0","0","0","0"
"AS","10/13/2018","0745","N287AK","SEA","15:20","15:07","333","331","-13","15:29","22","0","0","0","0","0"
"AS","10/13/2019","0085","N457AS","SEA","06:30","06:22","335","335","-8","06:46","24","0","0","0","0","0"
"AS","10/13/2019","0745","N263AK","SEA","15:05","14:58","340","329","-7","15:19","21","0","0","0","0","0"
"AS","10/14/2015","0745","N553AS","SEA","18:40","18:37","325","318","-3","18:47","10","0","0","0","0","0"
"AS","10/14/2015","0749","N517AS","SEA","07:00","06:56","325","330","-4","07:13","17","0","0","0","0","0"
"AS","10/14/2016","0749","N592AS","SEA","07:00","06:55","320","342","-5","07:08","13","0","0","17","0","0"
"AS","10/14/2016","0777","N560AS","SEA","18:40","19:58","325","344","78","20:32","34","0","0","97","0","0"
"AS","10/14/2017","0085","N459AS","SEA","06:45","06:39","331","324","-6","06:54","15","0","0","0","0","0"
"AS","10/14/2017","0745","N453AS","SEA","16:13","16:15","325","313","2","16:27","12","0","0","0","0","0"
"AS","10/14/2018","0745","N283AK","SEA","15:20","15:12","333","313","-8","15:29","17","0","0","0","0","0"
"AS","10/14/2019","0085","N453AS","SEA","06:30","06:37","335","367","7","06:59","22","0","0","32","0","7"
"AS","10/14/2019","0745","N440AS","SEA","15:05","15:05","340","339","0","15:27","22","0","0","0","0","0"
"AS","10/15/2015","0745","N585AS","SEA","18:40","20:01","325","318","81","20:25","24","0","0","0","0","74"
"AS","10/15/2015","0749","N594AS","SEA","07:00","06:59","325","324","-1","07:14","15","0","0","0","0","0"
"AS","10/15/2016","0749","N478AS","SEA","07:00","07:01","320","319","1","07:14","13","0","0","0","0","0"
"AS","10/15/2016","0777","N462AS","SEA","18:40","18:39","325","319","-1","18:50","11","0","0","0","0","0"
"AS","10/15/2017","0085","N423AS","SEA","06:45","06:40","331","315","-5","06:51","11","0","0","0","0","0"
"AS","10/15/2017","0745","N493AS","SEA","16:13","16:19","325","318","6","16:36","17","0","0","0","0","0"
"AS","10/15/2018","0085","N433AS","SEA","06:20","06:25","334","328","5","06:37","12","0","0","0","0","0"
"AS","10/15/2018","0745","N453AS","SEA","15:20","15:18","333","318","-2","15:39","21","0","0","0","0","0"
"AS","10/15/2019","0085","N214AK","SEA","06:30","06:27","335","348","-3","06:37","10","0","0","0","0","0"
"AS","10/15/2019","0745","N478AS","SEA","15:05","14:55","340","354","-10","15:10","15","0","0","0","0","0"
"AS","10/16/2015","0745","N557AS","SEA","18:40","18:33","325","319","-7","18:49","16","0","0","0","0","0"
"AS","10/16/2015","0749","N546AS","SEA","07:00","06:50","325","324","-10","07:05","15","0","0","0","0","0"
"AS","10/16/2016","0777","N247AK","SEA","18:40","18:39","325","362","-1","19:06","27","0","0","36","0","0"
"AS","10/16/2017","0085","N486AS","SEA","06:45","06:41","331","345","-4","06:53","12","0","0","0","0","0"
"AS","10/16/2017","0745","N409AS","SEA","16:13","16:12","325","295","-1","16:30","18","0","0","0","0","0"
"AS","10/16/2018","0085","N248AK","SEA","06:20","06:13","334","341","-7","06:38","25","0","0","0","0","0"
"AS","10/16/2018","0745","N469AS","SEA","15:20","15:21","333","336","1","15:49","28","0","0","0","0","0"
"AS","10/16/2019","0745","N431AS","SEA","15:05","15:00","340","346","-5","15:21","21","0","0","0","0","0"
"AS","10/17/2015","0745","N551AS","SEA","18:40","19:04","325","320","24","19:30","26","0","0","0","0","19"
"AS","10/17/2015","0749","N584AS","SEA","07:00","06:54","325","309","-6","07:11","17","0","0","0","0","0"
"AS","10/17/2016","0749","N224AK","SEA","07:00","06:54","320","321","-6","07:08","14","0","0","0","0","0"
"AS","10/17/2016","0777","N472AS","SEA","18:40","18:38","325","340","-2","18:51","13","0","0","0","0","0"
"AS","10/17/2017","0745","N487AS","SEA","16:13","16:14","325","339","1","16:32","18","0","0","15","0","0"
"AS","10/17/2018","0745","N493AS","SEA","15:20","15:10","333","341","-10","15:35","25","0","0","0","0","0"
"AS","10/17/2019","0085","N282AK","SEA","06:30","06:21","335","337","-9","06:40","19","0","0","0","0","0"
"AS","10/17/2019","0745","N296AK","SEA","15:05","16:03","340","330","58","16:21","18","48","0","0","0","0"
"AS","10/18/2015","0745","N586AS","SEA","18:40","18:47","325","308","7","19:00","13","0","0","0","0","0"
"AS","10/18/2015","0749","N536AS","SEA","07:00","06:55","325","307","-5","07:05","10","0","0","0","0","0"
"AS","10/18/2016","0749","N453AS","SEA","07:00","06:54","320","327","-6","07:14","20","0","0","0","0","0"
"AS","10/18/2016","0777","N462AS","SEA","18:40","18:37","325","304","-3","18:46","9","0","0","0","0","0"
"AS","10/18/2017","0745","N408AS","SEA","16:13","16:10","325","327","-3","16:22","12","0","0","0","0","0"
"AS","10/18/2018","0085","N486AS","SEA","06:20","06:17","334","320","-3","06:28","11","0","0","0","0","0"
"AS","10/18/2018","0745","N468AS","SEA","15:20","15:16","333","343","-4","15:48","32","0","0","0","0","0"
"AS","10/18/2019","0085","N519AS","SEA","06:30","06:24","335","318","-6","06:39","15","0","0","0","0","0"
"AS","10/18/2019","0745","N263AK","SEA","15:05","15:03","340","304","-2","15:17","14","0","0","0","0","0"
"AS","10/19/2015","0745","N553AS","SEA","18:40","18:59","325","305","19","19:08","9","0","0","0","0","0"
"AS","10/19/2015","0749","N536AS","SEA","07:00","06:57","325","310","-3","07:12","15","0","0","0","0","0"
"AS","10/19/2016","0777","N481AS","SEA","18:40","18:46","325","356","6","18:57","11","0","0","37","0","0"
"AS","10/19/2017","0085","N594AS","SEA","06:45","07:13","331","316","28","07:32","19","0","0","0","0","0"
"AS","10/19/2017","0745","N442AS","SEA","16:13","16:15","325","308","2","16:29","14","0","0","0","0","0"
"AS","10/19/2018","0085","N467AS","SEA","06:20","06:20","334","329","0","06:35","15","0","0","0","0","0"
"AS","10/19/2018","0745","N285AK","SEA","15:20","15:12","333","341","-8","15:37","25","0","0","0","0","0"
"AS","10/19/2019","0085","N284AK","SEA","06:30","07:09","335","305","39","07:20","11","0","0","0","0","0"
"AS","10/19/2019","0745","N402AS","SEA","15:05","15:23","340","318","18","15:45","22","0","0","0","0","0"
"AS","10/20/2015","0745","N536AS","SEA","18:40","18:32","325","310","-8","18:47","15","0","0","0","0","0"
"AS","10/20/2015","0749","N536AS","SEA","07:00","06:57","325","303","-3","07:07","10","0","0","0","0","0"
"AS","10/20/2016","0749","N434AS","SEA","07:00","06:51","320","330","-9","07:05","14","0","0","0","0","0"
"AS","10/20/2016","0777","N471AS","SEA","18:40","18:31","325","341","-9","18:52","21","0","0","0","0","0"
"AS","10/20/2017","0085","N236AK","SEA","06:45","06:43","331","321","-2","06:58","15","0","0","0","0","0"
"AS","10/20/2017","0745","N477AS","SEA","16:13","16:10","325","287","-3","16:20","10","0","0","0","0","0"
"AS","10/20/2018","0085","N428AS","SEA","06:20","06:22","334","327","2","06:39","17","0","0","0","0","0"
"AS","10/20/2018","0745","N260AK","SEA","15:20","15:21","333","313","1","15:36","15","0","0","0","0","0"
"AS","10/20/2019","0085","N238AK","SEA","06:30","06:32","335","317","2","06:46","14","0","0","0","0","0"
"AS","10/20/2019","0745","N274AK","SEA","15:05","15:09","340","352","4","15:37","28","0","0","16","0","0"
"AS","10/21/2015","0745","N588AS","SEA","18:40","18:49","325","311","9","18:59","10","0","0","0","0","0"
"AS","10/21/2015","0749","N520AS","SEA","07:00","06:54","325","316","-6","07:10","16","0","0","0","0","0"
"AS","10/21/2016","0749","N587AS","SEA","07:00","06:55","320","342","-5","07:10","15","0","0","17","0","0"
"AS","10/21/2016","0777","N423AS","SEA","18:40","18:35","325","349","-5","18:52","17","0","0","19","0","0"
"AS","10/21/2017","0085","N423AS","SEA","06:45","06:37","331","332","-8","06:52","15","0","0","0","0","0"
"AS","10/21/2017","0745","N495AS","SEA","16:13","16:18","325","328","5","16:30","12","0","0","0","0","0"
"AS","10/21/2018","0745","N273AK","SEA","15:20","15:24","333","314","4","15:43","19","0","0","0","0","0"
"AS","10/21/2019","0085","N260AK","SEA","06:30","06:58","335","339","28","07:21","23","7","0","4","0","21"
"AS","10/21/2019","0745","N459AS","SEA","15:05","14:59","340","331","-6","15:19","20","0","0","0","0","0"
"AS","10/22/2015","0745","N523AS","SEA","18:40","18:35","325","316","-5","18:50","15","0","0","0","0","0"
"AS","10/22/2015","0749","N558AS","SEA","07:00","06:55","325","306","-5","07:09","14","0","0","0","0","0"
"AS","10/22/2016","0749","N492AS","SEA","07:00","06:54","320","345","-6","07:07","13","0","0","19","0","0"
"AS","10/22/2016","0777","N408AS","SEA","18:40","18:37","325","315","-3","18:48","11","0","0","0","0","0"
"AS","10/22/2017","0085","N487AS","SEA","06:45","06:41","331","327","-4","06:52","11","0","0","0","0","0"
"AS","10/22/2017","0745","N272AK","SEA","16:13","16:16","325","326","3","16:31","15","0","0","0","0","0"
"AS","10/22/2018","0085","N408AS","SEA","06:20","06:23","334","335","3","06:39","16","0","0","0","0","0"
"AS","10/22/2018","0745","N292AK","SEA","15:20","15:41","333","329","21","15:58","17","0","0","17","0","0"
"AS","10/22/2019","0085","N491AS","SEA","06:30","06:27","335","342","-3","06:41","14","0","0","0","0","0"
"AS","10/22/2019","0745","N297AK","SEA","15:05","14:59","340","341","-6","15:18","19","0","0","0","0","0"
"AS","10/23/2015","0745","N551AS","SEA","18:40","18:34","325","326","-6","18:48","14","0","0","0","0","0"
"AS","10/23/2015","0749","N569AS","SEA","07:00","06:52","325","300","-8","07:03","11","0","0","0","0","0"
"AS","10/23/2016","0777","N251AK","SEA","18:40","18:41","325","314","1","18:54","13","0","0","0","0","0"
"AS","10/23/2017","0085","N471AS","SEA","06:45","07:06","331","353","21","07:18","12","21","0","22","0","0"
"AS","10/23/2017","0745","N442AS","SEA","16:13","16:07","325","318","-6","16:28","21","0","0","0","0","0"
"AS","10/23/2018","0085","N265AK","SEA","06:20","06:18","334","340","-2","06:35","17","0","0","0","0","0"
"AS","10/23/2018","0745","N486AS","SEA","15:20","15:17","333","335","-3","15:41","24","0","0","0","0","0"
"AS","10/23/2019","0745","N493AS","SEA","15:05","15:01","340","338","-4","15:29","28","0","0","0","0","0"
"AS","10/24/2015","0745","N552AS","SEA","18:40","18:36","325","307","-4","18:49","13","0","0","0","0","0"
